forecast_window,model,threshold,validation_precision,validation_recall,validation_f1,validation_positive_rate
May-Jun,LogisticRegression,0.01,0.16455696202531644,1.0,0.2826086956521739,0.6810344827586207
May-Jun,LogisticRegression,0.02,0.16455696202531644,1.0,0.2826086956521739,0.6810344827586207
May-Jun,LogisticRegression,0.03,0.16455696202531644,1.0,0.2826086956521739,0.6810344827586207
May-Jun,LogisticRegression,0.04,0.16455696202531644,1.0,0.2826086956521739,0.6810344827586207
May-Jun,LogisticRegression,0.05,0.16455696202531644,1.0,0.2826086956521739,0.6810344827586207
May-Jun,LogisticRegression,0.06,0.25,0.8461538461538461,0.38596491228070173,0.3793103448275862
May-Jun,LogisticRegression,0.07,0.25,0.8461538461538461,0.38596491228070173,0.3793103448275862
May-Jun,LogisticRegression,0.08,0.25,0.8461538461538461,0.38596491228070173,0.3793103448275862
May-Jun,LogisticRegression,0.09,0.25,0.8461538461538461,0.38596491228070173,0.3793103448275862
May-Jun,LogisticRegression,0.1,0.25,0.8461538461538461,0.38596491228070173,0.3793103448275862
May-Jun,LogisticRegression,0.11,0.25,0.8461538461538461,0.38596491228070173,0.3793103448275862
May-Jun,LogisticRegression,0.12,0.25,0.8461538461538461,0.38596491228070173,0.3793103448275862
May-Jun,LogisticRegression,0.13,0.25,0.8461538461538461,0.38596491228070173,0.3793103448275862
May-Jun,LogisticRegression,0.14,0.25,0.8461538461538461,0.38596491228070173,0.3793103448275862
May-Jun,LogisticRegression,0.15,0.25,0.8461538461538461,0.38596491228070173,0.3793103448275862
May-Jun,LogisticRegression,0.16,0.25,0.8461538461538461,0.38596491228070173,0.3793103448275862
May-Jun,LogisticRegression,0.17,0.25,0.8461538461538461,0.38596491228070173,0.3793103448275862
May-Jun,LogisticRegression,0.18,0.25,0.8461538461538461,0.38596491228070173,0.3793103448275862
May-Jun,LogisticRegression,0.19,0.25,0.8461538461538461,0.38596491228070173,0.3793103448275862
May-Jun,LogisticRegression,0.2,0.25,0.8461538461538461,0.38596491228070173,0.3793103448275862
May-Jun,LogisticRegression,0.21,0.2647058823529412,0.6923076923076923,0.3829787234042553,0.29310344827586204
May-Jun,LogisticRegression,0.22,0.2647058823529412,0.6923076923076923,0.3829787234042553,0.29310344827586204
May-Jun,LogisticRegression,0.23,0.2647058823529412,0.6923076923076923,0.3829787234042553,0.29310344827586204
May-Jun,LogisticRegression,0.24,0.2647058823529412,0.6923076923076923,0.3829787234042553,0.29310344827586204
May-Jun,LogisticRegression,0.25,0.2647058823529412,0.6923076923076923,0.3829787234042553,0.29310344827586204
May-Jun,LogisticRegression,0.26,0.3333333333333333,0.07692307692307693,0.125,0.02586206896551724
May-Jun,LogisticRegression,0.27,0.3333333333333333,0.07692307692307693,0.125,0.02586206896551724
May-Jun,LogisticRegression,0.28,0.3333333333333333,0.07692307692307693,0.125,0.02586206896551724
May-Jun,LogisticRegression,0.29,0.3333333333333333,0.07692307692307693,0.125,0.02586206896551724
May-Jun,LogisticRegression,0.3,0.3333333333333333,0.07692307692307693,0.125,0.02586206896551724
May-Jun,LogisticRegression,0.31,0.3333333333333333,0.07692307692307693,0.125,0.02586206896551724
May-Jun,LogisticRegression,0.32,0.3333333333333333,0.07692307692307693,0.125,0.02586206896551724
May-Jun,LogisticRegression,0.33,0.3333333333333333,0.07692307692307693,0.125,0.02586206896551724
May-Jun,LogisticRegression,0.34,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.35,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.36,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.37,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.38,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.39,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.4,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.41,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.42,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.43,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.44,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.45,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.46,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.47,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.48,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.49,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.5,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.51,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.52,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.53,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.54,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.55,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.56,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.57,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.58,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.59,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.6,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.61,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.62,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.63,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.64,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.65,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.66,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.67,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.68,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.69,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.7,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.71,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.72,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.73,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.74,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.75,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.76,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.77,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.78,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.79,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.8,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.81,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.82,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.83,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.84,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.85,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.86,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.87,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.88,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.89,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.9,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.91,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.92,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.93,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.94,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.95,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.96,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.97,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.98,0.0,0.0,0.0,0.0
May-Jun,LogisticRegression,0.99,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.01,0.13541666666666666,1.0,0.23853211009174313,0.8275862068965517
May-Jun,HistGradientBoostingClassifier,0.02,0.13541666666666666,1.0,0.23853211009174313,0.8275862068965517
May-Jun,HistGradientBoostingClassifier,0.03,0.13541666666666666,1.0,0.23853211009174313,0.8275862068965517
May-Jun,HistGradientBoostingClassifier,0.04,0.13541666666666666,1.0,0.23853211009174313,0.8275862068965517
May-Jun,HistGradientBoostingClassifier,0.05,0.13541666666666666,1.0,0.23853211009174313,0.8275862068965517
May-Jun,HistGradientBoostingClassifier,0.06,0.13541666666666666,1.0,0.23853211009174313,0.8275862068965517
May-Jun,HistGradientBoostingClassifier,0.07,0.13541666666666666,1.0,0.23853211009174313,0.8275862068965517
May-Jun,HistGradientBoostingClassifier,0.08,0.13541666666666666,1.0,0.23853211009174313,0.8275862068965517
May-Jun,HistGradientBoostingClassifier,0.09,0.13541666666666666,1.0,0.23853211009174313,0.8275862068965517
May-Jun,HistGradientBoostingClassifier,0.1,0.13541666666666666,1.0,0.23853211009174313,0.8275862068965517
May-Jun,HistGradientBoostingClassifier,0.11,0.13541666666666666,1.0,0.23853211009174313,0.8275862068965517
May-Jun,HistGradientBoostingClassifier,0.12,0.13541666666666666,1.0,0.23853211009174313,0.8275862068965517
May-Jun,HistGradientBoostingClassifier,0.13,0.13541666666666666,1.0,0.23853211009174313,0.8275862068965517
May-Jun,HistGradientBoostingClassifier,0.14,0.2,0.07692307692307693,0.1111111111111111,0.04310344827586207
May-Jun,HistGradientBoostingClassifier,0.15,0.2,0.07692307692307693,0.1111111111111111,0.04310344827586207
May-Jun,HistGradientBoostingClassifier,0.16,0.2,0.07692307692307693,0.1111111111111111,0.04310344827586207
May-Jun,HistGradientBoostingClassifier,0.17,0.2,0.07692307692307693,0.1111111111111111,0.04310344827586207
May-Jun,HistGradientBoostingClassifier,0.18,0.2,0.07692307692307693,0.1111111111111111,0.04310344827586207
May-Jun,HistGradientBoostingClassifier,0.19,0.2,0.07692307692307693,0.1111111111111111,0.04310344827586207
May-Jun,HistGradientBoostingClassifier,0.2,0.2,0.07692307692307693,0.1111111111111111,0.04310344827586207
May-Jun,HistGradientBoostingClassifier,0.21,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.22,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.23,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.24,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.25,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.26,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.27,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.28,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.29,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.3,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.31,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.32,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.33,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.34,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.35,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.36,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.37,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.38,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.39,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.4,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.41,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.42,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.43,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.44,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.45,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.46,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.47,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.48,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.49,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.5,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.51,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.52,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.53,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.54,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.55,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.56,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.57,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.58,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.59,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.6,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.61,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.62,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.63,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.64,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.65,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.66,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.67,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.68,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.69,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.7,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.71,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.72,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.73,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.74,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.75,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.76,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.77,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.78,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.79,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.8,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.81,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.82,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.83,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.84,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.85,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.86,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.87,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.88,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.89,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.9,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.91,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.92,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.93,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.94,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.95,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.96,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.97,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.98,0.0,0.0,0.0,0.0
May-Jun,HistGradientBoostingClassifier,0.99,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.01,0.13829787234042554,1.0,0.24299065420560748,0.8103448275862069
May-Jun,LightGBMClassifier,0.02,0.13829787234042554,1.0,0.24299065420560748,0.8103448275862069
May-Jun,LightGBMClassifier,0.03,0.13829787234042554,1.0,0.24299065420560748,0.8103448275862069
May-Jun,LightGBMClassifier,0.04,0.13829787234042554,1.0,0.24299065420560748,0.8103448275862069
May-Jun,LightGBMClassifier,0.05,0.13829787234042554,1.0,0.24299065420560748,0.8103448275862069
May-Jun,LightGBMClassifier,0.06,0.13829787234042554,1.0,0.24299065420560748,0.8103448275862069
May-Jun,LightGBMClassifier,0.07,0.13829787234042554,1.0,0.24299065420560748,0.8103448275862069
May-Jun,LightGBMClassifier,0.08,0.13829787234042554,1.0,0.24299065420560748,0.8103448275862069
May-Jun,LightGBMClassifier,0.09,0.13829787234042554,1.0,0.24299065420560748,0.8103448275862069
May-Jun,LightGBMClassifier,0.1,0.13829787234042554,1.0,0.24299065420560748,0.8103448275862069
May-Jun,LightGBMClassifier,0.11,0.14666666666666667,0.8461538461538461,0.25,0.646551724137931
May-Jun,LightGBMClassifier,0.12,0.14666666666666667,0.8461538461538461,0.25,0.646551724137931
May-Jun,LightGBMClassifier,0.13,0.14666666666666667,0.8461538461538461,0.25,0.646551724137931
May-Jun,LightGBMClassifier,0.14,0.14666666666666667,0.8461538461538461,0.25,0.646551724137931
May-Jun,LightGBMClassifier,0.15,0.16666666666666666,0.07692307692307693,0.10526315789473684,0.05172413793103448
May-Jun,LightGBMClassifier,0.16,0.16666666666666666,0.07692307692307693,0.10526315789473684,0.05172413793103448
May-Jun,LightGBMClassifier,0.17,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.18,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.19,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.2,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.21,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.22,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.23,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.24,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.25,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.26,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.27,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.28,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.29,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.3,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.31,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.32,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.33,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.34,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.35,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.36,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.37,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.38,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.39,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.4,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.41,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.42,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.43,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.44,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.45,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.46,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.47,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.48,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.49,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.5,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.51,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.52,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.53,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.54,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.55,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.56,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.57,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.58,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.59,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.6,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.61,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.62,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.63,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.64,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.65,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.66,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.67,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.68,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.69,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.7,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.71,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.72,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.73,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.74,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.75,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.76,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.77,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.78,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.79,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.8,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.81,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.82,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.83,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.84,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.85,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.86,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.87,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.88,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.89,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.9,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.91,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.92,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.93,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.94,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.95,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.96,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.97,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.98,0.0,0.0,0.0,0.0
May-Jun,LightGBMClassifier,0.99,0.0,0.0,0.0,0.0
May-Jun,CatBoostClassifier,0.01,0.16049382716049382,1.0,0.2765957446808511,0.6982758620689655
May-Jun,CatBoostClassifier,0.02,0.16049382716049382,1.0,0.2765957446808511,0.6982758620689655
May-Jun,CatBoostClassifier,0.03,0.16049382716049382,1.0,0.2765957446808511,0.6982758620689655
May-Jun,CatBoostClassifier,0.04,0.16049382716049382,1.0,0.2765957446808511,0.6982758620689655
May-Jun,CatBoostClassifier,0.05,0.16049382716049382,1.0,0.2765957446808511,0.6982758620689655
May-Jun,CatBoostClassifier,0.06,0.16049382716049382,1.0,0.2765957446808511,0.6982758620689655
May-Jun,CatBoostClassifier,0.07,0.16049382716049382,1.0,0.2765957446808511,0.6982758620689655
May-Jun,CatBoostClassifier,0.08,0.16049382716049382,1.0,0.2765957446808511,0.6982758620689655
May-Jun,CatBoostClassifier,0.09,0.16049382716049382,1.0,0.2765957446808511,0.6982758620689655
May-Jun,CatBoostClassifier,0.1,0.16049382716049382,1.0,0.2765957446808511,0.6982758620689655
May-Jun,CatBoostClassifier,0.11,0.16049382716049382,1.0,0.2765957446808511,0.6982758620689655
May-Jun,CatBoostClassifier,0.12,0.16666666666666666,0.9230769230769231,0.2823529411764706,0.6206896551724138
May-Jun,CatBoostClassifier,0.13,0.16666666666666666,0.9230769230769231,0.2823529411764706,0.6206896551724138
May-Jun,CatBoostClassifier,0.14,0.16666666666666666,0.9230769230769231,0.2823529411764706,0.6206896551724138
May-Jun,CatBoostClassifier,0.15,0.16923076923076924,0.8461538461538461,0.28205128205128205,0.5603448275862069
May-Jun,CatBoostClassifier,0.16,0.16923076923076924,0.8461538461538461,0.28205128205128205,0.5603448275862069
May-Jun,CatBoostClassifier,0.17,0.2,0.07692307692307693,0.1111111111111111,0.04310344827586207
May-Jun,CatBoostClassifier,0.18,0.2,0.07692307692307693,0.1111111111111111,0.04310344827586207
May-Jun,CatBoostClassifier,0.19,0.2,0.07692307692307693,0.1111111111111111,0.04310344827586207
May-Jun,CatBoostClassifier,0.2,0.2,0.07692307692307693,0.1111111111111111,0.04310344827586207
May-Jun,CatBoostClassifier,0.21,0.0,0.0,0.0,0.0
May-Jun,CatBoostClassifier,0.22,0.0,0.0,0.0,0.0
May-Jun,CatBoostClassifier,0.23,0.0,0.0,0.0,0.0
May-Jun,CatBoostClassifier,0.24,0.0,0.0,0.0,0.0
May-Jun,CatBoostClassifier,0.25,0.0,0.0,0.0,0.0
May-Jun,CatBoostClassifier,0.26,0.0,0.0,0.0,0.0
May-Jun,CatBoostClassifier,0.27,0.0,0.0,0.0,0.0
May-Jun,CatBoostClassifier,0.28,0.0,0.0,0.0,0.0
May-Jun,CatBoostClassifier,0.29,0.0,0.0,0.0,0.0
May-Jun,CatBoostClassifier,0.3,0.0,0.0,0.0,0.0
May-Jun,CatBoostClassifier,0.31,0.0,0.0,0.0,0.0
May-Jun,CatBoostClassifier,0.32,0.0,0.0,0.0,0.0
May-Jun,CatBoostClassifier,0.33,0.0,0.0,0.0,0.0
May-Jun,CatBoostClassifier,0.34,0.0,0.0,0.0,0.0
May-Jun,CatBoostClassifier,0.35,0.0,0.0,0.0,0.0
May-Jun,CatBoostClassifier,0.36,0.0,0.0,0.0,0.0
May-Jun,CatBoostClassifier,0.37,0.0,0.0,0.0,0.0
May-Jun,CatBoostClassifier,0.38,0.0,0.0,0.0,0.0
May-Jun,CatBoostClassifier,0.39,0.0,0.0,0.0,0.0
May-Jun,CatBoostClassifier,0.4,0.0,0.0,0.0,0.0
May-Jun,CatBoostClassifier,0.41,0.0,0.0,0.0,0.0
May-Jun,CatBoostClassifier,0.42,0.0,0.0,0.0,0.0
May-Jun,CatBoostClassifier,0.43,0.0,0.0,0.0,0.0
May-Jun,CatBoostClassifier,0.44,0.0,0.0,0.0,0.0
May-Jun,CatBoostClassifier,0.45,0.0,0.0,0.0,0.0
May-Jun,CatBoostClassifier,0.46,0.0,0.0,0.0,0.0
