protocol,fold,forecast_window,feature_set,model,target,task,metric,value,n_test,threshold
time_split,primary,May-Jul,full_operational,LogisticRegression,low_yield_risk,classification,ROC_AUC,0.540983606557377,149,0.38388752385282543
time_split,primary,May-Jul,full_operational,LogisticRegression,low_yield_risk,classification,PR_AUC,0.19970941190491284,149,0.38388752385282543
time_split,primary,May-Jul,full_operational,LogisticRegression,low_yield_risk,classification,Brier,0.28751707480986,149,0.38388752385282543
time_split,primary,May-Jul,full_operational,LogisticRegression,low_yield_risk,classification,F1,0.32989690721649484,149,0.38388752385282543
time_split,primary,May-Jul,full_operational,LogisticRegression,low_yield_risk,classification,Recall,0.5925925925925926,149,0.38388752385282543
time_split,primary,May-Jul,full_operational,LogisticRegression,low_yield_risk,classification,Precision,0.22857142857142856,149,0.38388752385282543
time_split,primary,May-Jul,full_operational,LogisticRegression,low_yield_risk,classification,Accuracy,0.5637583892617449,149,0.38388752385282543
time_split,primary,May-Jul,full_operational,LightGBMClassifier,low_yield_risk,classification,ROC_AUC,0.6287188828172434,149,0.10809540595997692
time_split,primary,May-Jul,full_operational,LightGBMClassifier,low_yield_risk,classification,PR_AUC,0.26153505807345645,149,0.10809540595997692
time_split,primary,May-Jul,full_operational,LightGBMClassifier,low_yield_risk,classification,Brier,0.17343626529777725,149,0.10809540595997692
time_split,primary,May-Jul,full_operational,LightGBMClassifier,low_yield_risk,classification,F1,0.4,149,0.10809540595997692
time_split,primary,May-Jul,full_operational,LightGBMClassifier,low_yield_risk,classification,Recall,0.7037037037037037,149,0.10809540595997692
time_split,primary,May-Jul,full_operational,LightGBMClassifier,low_yield_risk,classification,Precision,0.27941176470588236,149,0.10809540595997692
time_split,primary,May-Jul,full_operational,LightGBMClassifier,low_yield_risk,classification,Accuracy,0.6174496644295302,149,0.10809540595997692
time_split,primary,May-Jul,full_operational,CatBoostClassifier,low_yield_risk,classification,ROC_AUC,0.6311475409836065,149,0.37007617786156827
time_split,primary,May-Jul,full_operational,CatBoostClassifier,low_yield_risk,classification,PR_AUC,0.34833412931822566,149,0.37007617786156827
time_split,primary,May-Jul,full_operational,CatBoostClassifier,low_yield_risk,classification,Brier,0.1898331749981338,149,0.37007617786156827
time_split,primary,May-Jul,full_operational,CatBoostClassifier,low_yield_risk,classification,F1,0.34408602150537637,149,0.37007617786156827
time_split,primary,May-Jul,full_operational,CatBoostClassifier,low_yield_risk,classification,Recall,0.5925925925925926,149,0.37007617786156827
time_split,primary,May-Jul,full_operational,CatBoostClassifier,low_yield_risk,classification,Precision,0.24242424242424243,149,0.37007617786156827
time_split,primary,May-Jul,full_operational,CatBoostClassifier,low_yield_risk,classification,Accuracy,0.5906040268456376,149,0.37007617786156827
time_split,primary,May-Aug,identity_time_only,Ridge,yield_t_ha,regression,MAE,0.6851650971839006,149,
time_split,primary,May-Aug,identity_time_only,Ridge,yield_t_ha,regression,RMSE,1.0054199027066462,149,
time_split,primary,May-Aug,identity_time_only,Ridge,yield_t_ha,regression,R2,0.36908582256124556,149,
time_split,primary,May-Aug,identity_time_only,ElasticNet,yield_t_ha,regression,MAE,0.6924388798821685,149,
time_split,primary,May-Aug,identity_time_only,ElasticNet,yield_t_ha,regression,RMSE,1.0219321904323593,149,
time_split,primary,May-Aug,identity_time_only,ElasticNet,yield_t_ha,regression,R2,0.3481922955940485,149,
time_split,primary,May-Aug,identity_time_only,LightGBM,yield_t_ha,regression,MAE,0.6273298807549812,149,
time_split,primary,May-Aug,identity_time_only,LightGBM,yield_t_ha,regression,RMSE,0.855534711152426,149,
time_split,primary,May-Aug,identity_time_only,LightGBM,yield_t_ha,regression,R2,0.543174224767377,149,
time_split,primary,May-Aug,identity_time_only,CatBoost,yield_t_ha,regression,MAE,0.6190362032817508,149,
time_split,primary,May-Aug,identity_time_only,CatBoost,yield_t_ha,regression,RMSE,0.8575701401396568,149,
time_split,primary,May-Aug,identity_time_only,CatBoost,yield_t_ha,regression,R2,0.5409979424631546,149,
time_split,primary,May-Aug,identity_time_only,LogisticRegression,low_yield_risk,classification,ROC_AUC,0.3715846994535519,149,0.6722042046397662
time_split,primary,May-Aug,identity_time_only,LogisticRegression,low_yield_risk,classification,PR_AUC,0.14071824097400112,149,0.6722042046397662
time_split,primary,May-Aug,identity_time_only,LogisticRegression,low_yield_risk,classification,Brier,0.3968966032959179,149,0.6722042046397662
time_split,primary,May-Aug,identity_time_only,LogisticRegression,low_yield_risk,classification,F1,0.2814814814814815,149,0.6722042046397662
time_split,primary,May-Aug,identity_time_only,LogisticRegression,low_yield_risk,classification,Recall,0.7037037037037037,149,0.6722042046397662
time_split,primary,May-Aug,identity_time_only,LogisticRegression,low_yield_risk,classification,Precision,0.17592592592592593,149,0.6722042046397662
time_split,primary,May-Aug,identity_time_only,LogisticRegression,low_yield_risk,classification,Accuracy,0.348993288590604,149,0.6722042046397662
time_split,primary,May-Aug,identity_time_only,LightGBMClassifier,low_yield_risk,classification,ROC_AUC,0.6259866423800851,149,0.2770245340368433
time_split,primary,May-Aug,identity_time_only,LightGBMClassifier,low_yield_risk,classification,PR_AUC,0.32694083938669366,149,0.2770245340368433
time_split,primary,May-Aug,identity_time_only,LightGBMClassifier,low_yield_risk,classification,Brier,0.14654430860133158,149,0.2770245340368433
time_split,primary,May-Aug,identity_time_only,LightGBMClassifier,low_yield_risk,classification,F1,0.35294117647058826,149,0.2770245340368433
time_split,primary,May-Aug,identity_time_only,LightGBMClassifier,low_yield_risk,classification,Recall,0.3333333333333333,149,0.2770245340368433
time_split,primary,May-Aug,identity_time_only,LightGBMClassifier,low_yield_risk,classification,Precision,0.375,149,0.2770245340368433
time_split,primary,May-Aug,identity_time_only,LightGBMClassifier,low_yield_risk,classification,Accuracy,0.7785234899328859,149,0.2770245340368433
time_split,primary,May-Aug,identity_time_only,CatBoostClassifier,low_yield_risk,classification,ROC_AUC,0.6032179720704312,149,0.18340352207154317
time_split,primary,May-Aug,identity_time_only,CatBoostClassifier,low_yield_risk,classification,PR_AUC,0.2951264973101387,149,0.18340352207154317
time_split,primary,May-Aug,identity_time_only,CatBoostClassifier,low_yield_risk,classification,Brier,0.14450095798668458,149,0.18340352207154317
time_split,primary,May-Aug,identity_time_only,CatBoostClassifier,low_yield_risk,classification,F1,0.34210526315789475,149,0.18340352207154317
time_split,primary,May-Aug,identity_time_only,CatBoostClassifier,low_yield_risk,classification,Recall,0.48148148148148145,149,0.18340352207154317
time_split,primary,May-Aug,identity_time_only,CatBoostClassifier,low_yield_risk,classification,Precision,0.2653061224489796,149,0.18340352207154317
time_split,primary,May-Aug,identity_time_only,CatBoostClassifier,low_yield_risk,classification,Accuracy,0.6644295302013423,149,0.18340352207154317
time_split,primary,May-Aug,weather_stage_only,Ridge,yield_t_ha,regression,MAE,0.6189597262876132,149,
time_split,primary,May-Aug,weather_stage_only,Ridge,yield_t_ha,regression,RMSE,0.952017375789844,149,
time_split,primary,May-Aug,weather_stage_only,Ridge,yield_t_ha,regression,R2,0.4343274811460558,149,
time_split,primary,May-Aug,weather_stage_only,ElasticNet,yield_t_ha,regression,MAE,0.6204726527474873,149,
time_split,primary,May-Aug,weather_stage_only,ElasticNet,yield_t_ha,regression,RMSE,0.9645580986245683,149,
time_split,primary,May-Aug,weather_stage_only,ElasticNet,yield_t_ha,regression,R2,0.41932635626380965,149,
time_split,primary,May-Aug,weather_stage_only,LightGBM,yield_t_ha,regression,MAE,0.5960735285441191,149,
time_split,primary,May-Aug,weather_stage_only,LightGBM,yield_t_ha,regression,RMSE,0.9474335785799931,149,
time_split,primary,May-Aug,weather_stage_only,LightGBM,yield_t_ha,regression,R2,0.43976159596714615,149,
time_split,primary,May-Aug,weather_stage_only,CatBoost,yield_t_ha,regression,MAE,0.6264045206350242,149,
time_split,primary,May-Aug,weather_stage_only,CatBoost,yield_t_ha,regression,RMSE,0.9649399360454737,149,
time_split,primary,May-Aug,weather_stage_only,CatBoost,yield_t_ha,regression,R2,0.41886652535615665,149,
time_split,primary,May-Aug,weather_stage_only,LogisticRegression,low_yield_risk,classification,ROC_AUC,0.7292046144505161,149,0.4687795152094591
time_split,primary,May-Aug,weather_stage_only,LogisticRegression,low_yield_risk,classification,PR_AUC,0.5548006779295057,149,0.4687795152094591
time_split,primary,May-Aug,weather_stage_only,LogisticRegression,low_yield_risk,classification,Brier,0.31725712309166704,149,0.4687795152094591
time_split,primary,May-Aug,weather_stage_only,LogisticRegression,low_yield_risk,classification,F1,0.4,149,0.4687795152094591
time_split,primary,May-Aug,weather_stage_only,LogisticRegression,low_yield_risk,classification,Recall,0.8148148148148148,149,0.4687795152094591
time_split,primary,May-Aug,weather_stage_only,LogisticRegression,low_yield_risk,classification,Precision,0.26506024096385544,149,0.4687795152094591
time_split,primary,May-Aug,weather_stage_only,LogisticRegression,low_yield_risk,classification,Accuracy,0.5570469798657718,149,0.4687795152094591
time_split,primary,May-Aug,weather_stage_only,LightGBMClassifier,low_yield_risk,classification,ROC_AUC,0.7119004250151791,149,0.5887084374902495
time_split,primary,May-Aug,weather_stage_only,LightGBMClassifier,low_yield_risk,classification,PR_AUC,0.41525836631139973,149,0.5887084374902495
time_split,primary,May-Aug,weather_stage_only,LightGBMClassifier,low_yield_risk,classification,Brier,0.14893882808552222,149,0.5887084374902495
time_split,primary,May-Aug,weather_stage_only,LightGBMClassifier,low_yield_risk,classification,F1,0.358974358974359,149,0.5887084374902495
time_split,primary,May-Aug,weather_stage_only,LightGBMClassifier,low_yield_risk,classification,Recall,0.25925925925925924,149,0.5887084374902495
time_split,primary,May-Aug,weather_stage_only,LightGBMClassifier,low_yield_risk,classification,Precision,0.5833333333333334,149,0.5887084374902495
time_split,primary,May-Aug,weather_stage_only,LightGBMClassifier,low_yield_risk,classification,Accuracy,0.8322147651006712,149,0.5887084374902495
time_split,primary,May-Aug,weather_stage_only,CatBoostClassifier,low_yield_risk,classification,ROC_AUC,0.7285974499089253,149,0.2723566746465687
time_split,primary,May-Aug,weather_stage_only,CatBoostClassifier,low_yield_risk,classification,PR_AUC,0.4703506035115691,149,0.2723566746465687
time_split,primary,May-Aug,weather_stage_only,CatBoostClassifier,low_yield_risk,classification,Brier,0.1627603981271957,149,0.2723566746465687
time_split,primary,May-Aug,weather_stage_only,CatBoostClassifier,low_yield_risk,classification,F1,0.3655913978494624,149,0.2723566746465687
time_split,primary,May-Aug,weather_stage_only,CatBoostClassifier,low_yield_risk,classification,Recall,0.6296296296296297,149,0.2723566746465687
time_split,primary,May-Aug,weather_stage_only,CatBoostClassifier,low_yield_risk,classification,Precision,0.25757575757575757,149,0.2723566746465687
time_split,primary,May-Aug,weather_stage_only,CatBoostClassifier,low_yield_risk,classification,Accuracy,0.6040268456375839,149,0.2723566746465687
time_split,primary,May-Aug,weather_plus_anomaly,Ridge,yield_t_ha,regression,MAE,0.6701290304789022,149,
time_split,primary,May-Aug,weather_plus_anomaly,Ridge,yield_t_ha,regression,RMSE,1.0181790709802696,149,
time_split,primary,May-Aug,weather_plus_anomaly,Ridge,yield_t_ha,regression,R2,0.3529711254784711,149,
time_split,primary,May-Aug,weather_plus_anomaly,ElasticNet,yield_t_ha,regression,MAE,0.666953921413205,149,
time_split,primary,May-Aug,weather_plus_anomaly,ElasticNet,yield_t_ha,regression,RMSE,1.0121878452890918,149,
time_split,primary,May-Aug,weather_plus_anomaly,ElasticNet,yield_t_ha,regression,R2,0.36056328874293253,149,
time_split,primary,May-Aug,weather_plus_anomaly,LightGBM,yield_t_ha,regression,MAE,0.6277988276789556,149,
time_split,primary,May-Aug,weather_plus_anomaly,LightGBM,yield_t_ha,regression,RMSE,0.9803571445077324,149,
time_split,primary,May-Aug,weather_plus_anomaly,LightGBM,yield_t_ha,regression,R2,0.400148199199316,149,
time_split,primary,May-Aug,weather_plus_anomaly,CatBoost,yield_t_ha,regression,MAE,0.6519398632066253,149,
time_split,primary,May-Aug,weather_plus_anomaly,CatBoost,yield_t_ha,regression,RMSE,0.9915228059009676,149,
time_split,primary,May-Aug,weather_plus_anomaly,CatBoost,yield_t_ha,regression,R2,0.38640650577443114,149,
time_split,primary,May-Aug,weather_plus_anomaly,LogisticRegression,low_yield_risk,classification,ROC_AUC,0.6035215543412265,149,0.5469044435003755
time_split,primary,May-Aug,weather_plus_anomaly,LogisticRegression,low_yield_risk,classification,PR_AUC,0.2537208833164357,149,0.5469044435003755
time_split,primary,May-Aug,weather_plus_anomaly,LogisticRegression,low_yield_risk,classification,Brier,0.39100438866320464,149,0.5469044435003755
time_split,primary,May-Aug,weather_plus_anomaly,LogisticRegression,low_yield_risk,classification,F1,0.35714285714285715,149,0.5469044435003755
time_split,primary,May-Aug,weather_plus_anomaly,LogisticRegression,low_yield_risk,classification,Recall,0.7407407407407407,149,0.5469044435003755
time_split,primary,May-Aug,weather_plus_anomaly,LogisticRegression,low_yield_risk,classification,Precision,0.23529411764705882,149,0.5469044435003755
time_split,primary,May-Aug,weather_plus_anomaly,LogisticRegression,low_yield_risk,classification,Accuracy,0.5167785234899329,149,0.5469044435003755
time_split,primary,May-Aug,weather_plus_anomaly,LightGBMClassifier,low_yield_risk,classification,ROC_AUC,0.6250758955676988,149,0.009574862230061902
time_split,primary,May-Aug,weather_plus_anomaly,LightGBMClassifier,low_yield_risk,classification,PR_AUC,0.2267471242222852,149,0.009574862230061902
time_split,primary,May-Aug,weather_plus_anomaly,LightGBMClassifier,low_yield_risk,classification,Brier,0.26086109207330105,149,0.009574862230061902
time_split,primary,May-Aug,weather_plus_anomaly,LightGBMClassifier,low_yield_risk,classification,F1,0.31788079470198677,149,0.009574862230061902
time_split,primary,May-Aug,weather_plus_anomaly,LightGBMClassifier,low_yield_risk,classification,Recall,0.8888888888888888,149,0.009574862230061902
time_split,primary,May-Aug,weather_plus_anomaly,LightGBMClassifier,low_yield_risk,classification,Precision,0.1935483870967742,149,0.009574862230061902
time_split,primary,May-Aug,weather_plus_anomaly,LightGBMClassifier,low_yield_risk,classification,Accuracy,0.3087248322147651,149,0.009574862230061902
time_split,primary,May-Aug,weather_plus_anomaly,CatBoostClassifier,low_yield_risk,classification,ROC_AUC,0.7006678809957498,149,0.3380399559088171
time_split,primary,May-Aug,weather_plus_anomaly,CatBoostClassifier,low_yield_risk,classification,PR_AUC,0.42721168926124986,149,0.3380399559088171
time_split,primary,May-Aug,weather_plus_anomaly,CatBoostClassifier,low_yield_risk,classification,Brier,0.21527114751166052,149,0.3380399559088171
time_split,primary,May-Aug,weather_plus_anomaly,CatBoostClassifier,low_yield_risk,classification,F1,0.3469387755102041,149,0.3380399559088171
time_split,primary,May-Aug,weather_plus_anomaly,CatBoostClassifier,low_yield_risk,classification,Recall,0.6296296296296297,149,0.3380399559088171
time_split,primary,May-Aug,weather_plus_anomaly,CatBoostClassifier,low_yield_risk,classification,Precision,0.23943661971830985,149,0.3380399559088171
time_split,primary,May-Aug,weather_plus_anomaly,CatBoostClassifier,low_yield_risk,classification,Accuracy,0.5704697986577181,149,0.3380399559088171
time_split,primary,May-Aug,weather_plus_soil,Ridge,yield_t_ha,regression,MAE,0.6156228336342504,149,
time_split,primary,May-Aug,weather_plus_soil,Ridge,yield_t_ha,regression,RMSE,0.9462905092867422,149,
time_split,primary,May-Aug,weather_plus_soil,Ridge,yield_t_ha,regression,R2,0.4411126247212609,149,
time_split,primary,May-Aug,weather_plus_soil,ElasticNet,yield_t_ha,regression,MAE,0.6049924508114155,149,
time_split,primary,May-Aug,weather_plus_soil,ElasticNet,yield_t_ha,regression,RMSE,0.9350221344676164,149,
time_split,primary,May-Aug,weather_plus_soil,ElasticNet,yield_t_ha,regression,R2,0.4543437746099086,149,
time_split,primary,May-Aug,weather_plus_soil,LightGBM,yield_t_ha,regression,MAE,0.5889158273273406,149,
time_split,primary,May-Aug,weather_plus_soil,LightGBM,yield_t_ha,regression,RMSE,0.9456113797263094,149,
time_split,primary,May-Aug,weather_plus_soil,LightGBM,yield_t_ha,regression,R2,0.4419145364691105,149,
time_split,primary,May-Aug,weather_plus_soil,CatBoost,yield_t_ha,regression,MAE,0.6040036738610873,149,
time_split,primary,May-Aug,weather_plus_soil,CatBoost,yield_t_ha,regression,RMSE,0.918374460541949,149,
time_split,primary,May-Aug,weather_plus_soil,CatBoost,yield_t_ha,regression,R2,0.47360115691611004,149,
time_split,primary,May-Aug,weather_plus_soil,LogisticRegression,low_yield_risk,classification,ROC_AUC,0.7267759562841529,149,0.45381773861406066
time_split,primary,May-Aug,weather_plus_soil,LogisticRegression,low_yield_risk,classification,PR_AUC,0.550919612875866,149,0.45381773861406066
time_split,primary,May-Aug,weather_plus_soil,LogisticRegression,low_yield_risk,classification,Brier,0.31936399618185585,149,0.45381773861406066
time_split,primary,May-Aug,weather_plus_soil,LogisticRegression,low_yield_risk,classification,F1,0.3963963963963964,149,0.45381773861406066
time_split,primary,May-Aug,weather_plus_soil,LogisticRegression,low_yield_risk,classification,Recall,0.8148148148148148,149,0.45381773861406066
time_split,primary,May-Aug,weather_plus_soil,LogisticRegression,low_yield_risk,classification,Precision,0.2619047619047619,149,0.45381773861406066
time_split,primary,May-Aug,weather_plus_soil,LogisticRegression,low_yield_risk,classification,Accuracy,0.5503355704697986,149,0.45381773861406066
time_split,primary,May-Aug,weather_plus_soil,LightGBMClassifier,low_yield_risk,classification,ROC_AUC,0.7282938676381299,149,0.5633715235588183
time_split,primary,May-Aug,weather_plus_soil,LightGBMClassifier,low_yield_risk,classification,PR_AUC,0.4649444234695055,149,0.5633715235588183
time_split,primary,May-Aug,weather_plus_soil,LightGBMClassifier,low_yield_risk,classification,Brier,0.14095608809068366,149,0.5633715235588183
time_split,primary,May-Aug,weather_plus_soil,LightGBMClassifier,low_yield_risk,classification,F1,0.37209302325581395,149,0.5633715235588183
time_split,primary,May-Aug,weather_plus_soil,LightGBMClassifier,low_yield_risk,classification,Recall,0.2962962962962963,149,0.5633715235588183
time_split,primary,May-Aug,weather_plus_soil,LightGBMClassifier,low_yield_risk,classification,Precision,0.5,149,0.5633715235588183
time_split,primary,May-Aug,weather_plus_soil,LightGBMClassifier,low_yield_risk,classification,Accuracy,0.8187919463087249,149,0.5633715235588183
time_split,primary,May-Aug,weather_plus_soil,CatBoostClassifier,low_yield_risk,classification,ROC_AUC,0.7644201578627808,149,0.38886058268575885
time_split,primary,May-Aug,weather_plus_soil,CatBoostClassifier,low_yield_risk,classification,PR_AUC,0.48042503611055326,149,0.38886058268575885
time_split,primary,May-Aug,weather_plus_soil,CatBoostClassifier,low_yield_risk,classification,Brier,0.15127503430549655,149,0.38886058268575885
time_split,primary,May-Aug,weather_plus_soil,CatBoostClassifier,low_yield_risk,classification,F1,0.42696629213483145,149,0.38886058268575885
time_split,primary,May-Aug,weather_plus_soil,CatBoostClassifier,low_yield_risk,classification,Recall,0.7037037037037037,149,0.38886058268575885
time_split,primary,May-Aug,weather_plus_soil,CatBoostClassifier,low_yield_risk,classification,Precision,0.3064516129032258,149,0.38886058268575885
time_split,primary,May-Aug,weather_plus_soil,CatBoostClassifier,low_yield_risk,classification,Accuracy,0.6577181208053692,149,0.38886058268575885
time_split,primary,May-Aug,weather_anomaly_soil_no_lag,Ridge,yield_t_ha,regression,MAE,0.6701124644848157,149,
time_split,primary,May-Aug,weather_anomaly_soil_no_lag,Ridge,yield_t_ha,regression,RMSE,1.0181173005718414,149,
time_split,primary,May-Aug,weather_anomaly_soil_no_lag,Ridge,yield_t_ha,regression,R2,0.35304963038321,149,
time_split,primary,May-Aug,weather_anomaly_soil_no_lag,ElasticNet,yield_t_ha,regression,MAE,0.6635643080976686,149,
time_split,primary,May-Aug,weather_anomaly_soil_no_lag,ElasticNet,yield_t_ha,regression,RMSE,1.0066655694109923,149,
time_split,primary,May-Aug,weather_anomaly_soil_no_lag,ElasticNet,yield_t_ha,regression,R2,0.3675215097133835,149,
time_split,primary,May-Aug,weather_anomaly_soil_no_lag,LightGBM,yield_t_ha,regression,MAE,0.6211426869933483,149,
time_split,primary,May-Aug,weather_anomaly_soil_no_lag,LightGBM,yield_t_ha,regression,RMSE,0.9750422648289532,149,
time_split,primary,May-Aug,weather_anomaly_soil_no_lag,LightGBM,yield_t_ha,regression,R2,0.40663460697241394,149,
time_split,primary,May-Aug,weather_anomaly_soil_no_lag,CatBoost,yield_t_ha,regression,MAE,0.6602270627456742,149,
time_split,primary,May-Aug,weather_anomaly_soil_no_lag,CatBoost,yield_t_ha,regression,RMSE,0.9895967545940312,149,
time_split,primary,May-Aug,weather_anomaly_soil_no_lag,CatBoost,yield_t_ha,regression,R2,0.38878802377509347,149,
time_split,primary,May-Aug,weather_anomaly_soil_no_lag,LogisticRegression,low_yield_risk,classification,ROC_AUC,0.600789313904068,149,0.5668279612389727
time_split,primary,May-Aug,weather_anomaly_soil_no_lag,LogisticRegression,low_yield_risk,classification,PR_AUC,0.24870306579423074,149,0.5668279612389727
time_split,primary,May-Aug,weather_anomaly_soil_no_lag,LogisticRegression,low_yield_risk,classification,Brier,0.39095852954121696,149,0.5668279612389727
time_split,primary,May-Aug,weather_anomaly_soil_no_lag,LogisticRegression,low_yield_risk,classification,F1,0.36036036036036034,149,0.5668279612389727
time_split,primary,May-Aug,weather_anomaly_soil_no_lag,LogisticRegression,low_yield_risk,classification,Recall,0.7407407407407407,149,0.5668279612389727
time_split,primary,May-Aug,weather_anomaly_soil_no_lag,LogisticRegression,low_yield_risk,classification,Precision,0.23809523809523808,149,0.5668279612389727
time_split,primary,May-Aug,weather_anomaly_soil_no_lag,LogisticRegression,low_yield_risk,classification,Accuracy,0.5234899328859061,149,0.5668279612389727
time_split,primary,May-Aug,weather_anomaly_soil_no_lag,LightGBMClassifier,low_yield_risk,classification,ROC_AUC,0.6390406800242866,149,0.02733034363586138
time_split,primary,May-Aug,weather_anomaly_soil_no_lag,LightGBMClassifier,low_yield_risk,classification,PR_AUC,0.23146589047019273,149,0.02733034363586138
time_split,primary,May-Aug,weather_anomaly_soil_no_lag,LightGBMClassifier,low_yield_risk,classification,Brier,0.25558229316184733,149,0.02733034363586138
time_split,primary,May-Aug,weather_anomaly_soil_no_lag,LightGBMClassifier,low_yield_risk,classification,F1,0.34782608695652173,149,0.02733034363586138
time_split,primary,May-Aug,weather_anomaly_soil_no_lag,LightGBMClassifier,low_yield_risk,classification,Recall,0.8888888888888888,149,0.02733034363586138
time_split,primary,May-Aug,weather_anomaly_soil_no_lag,LightGBMClassifier,low_yield_risk,classification,Precision,0.21621621621621623,149,0.02733034363586138
time_split,primary,May-Aug,weather_anomaly_soil_no_lag,LightGBMClassifier,low_yield_risk,classification,Accuracy,0.3959731543624161,149,0.02733034363586138
time_split,primary,May-Aug,weather_anomaly_soil_no_lag,CatBoostClassifier,low_yield_risk,classification,ROC_AUC,0.7082574377656344,149,0.28382336124249996
time_split,primary,May-Aug,weather_anomaly_soil_no_lag,CatBoostClassifier,low_yield_risk,classification,PR_AUC,0.4296758155123888,149,0.28382336124249996
time_split,primary,May-Aug,weather_anomaly_soil_no_lag,CatBoostClassifier,low_yield_risk,classification,Brier,0.22687789075765633,149,0.28382336124249996
time_split,primary,May-Aug,weather_anomaly_soil_no_lag,CatBoostClassifier,low_yield_risk,classification,F1,0.35294117647058826,149,0.28382336124249996
time_split,primary,May-Aug,weather_anomaly_soil_no_lag,CatBoostClassifier,low_yield_risk,classification,Recall,0.7777777777777778,149,0.28382336124249996
time_split,primary,May-Aug,weather_anomaly_soil_no_lag,CatBoostClassifier,low_yield_risk,classification,Precision,0.22826086956521738,149,0.28382336124249996
time_split,primary,May-Aug,weather_anomaly_soil_no_lag,CatBoostClassifier,low_yield_risk,classification,Accuracy,0.48322147651006714,149,0.28382336124249996
time_split,primary,May-Aug,lag_yield_only,Ridge,yield_t_ha,regression,MAE,0.5909066538095353,149,
time_split,primary,May-Aug,lag_yield_only,Ridge,yield_t_ha,regression,RMSE,0.8078947767539951,149,
time_split,primary,May-Aug,lag_yield_only,Ridge,yield_t_ha,regression,R2,0.5926338568497613,149,
time_split,primary,May-Aug,lag_yield_only,ElasticNet,yield_t_ha,regression,MAE,0.5922311724784769,149,
time_split,primary,May-Aug,lag_yield_only,ElasticNet,yield_t_ha,regression,RMSE,0.8049328179680206,149,
time_split,primary,May-Aug,lag_yield_only,ElasticNet,yield_t_ha,regression,R2,0.595615408157687,149,
time_split,primary,May-Aug,lag_yield_only,LightGBM,yield_t_ha,regression,MAE,0.6169334432950075,149,
time_split,primary,May-Aug,lag_yield_only,LightGBM,yield_t_ha,regression,RMSE,0.8263626436261627,149,
time_split,primary,May-Aug,lag_yield_only,LightGBM,yield_t_ha,regression,R2,0.5737968224265425,149,
time_split,primary,May-Aug,lag_yield_only,CatBoost,yield_t_ha,regression,MAE,0.5927607418045674,149,
time_split,primary,May-Aug,lag_yield_only,CatBoost,yield_t_ha,regression,RMSE,0.8001539110049523,149,
time_split,primary,May-Aug,lag_yield_only,CatBoost,yield_t_ha,regression,R2,0.600402837863486,149,
time_split,primary,May-Aug,lag_yield_only,LogisticRegression,low_yield_risk,classification,ROC_AUC,0.4429265330904675,149,0.7020134182659582
time_split,primary,May-Aug,lag_yield_only,LogisticRegression,low_yield_risk,classification,PR_AUC,0.16036241333904688,149,0.7020134182659582
time_split,primary,May-Aug,lag_yield_only,LogisticRegression,low_yield_risk,classification,Brier,0.4036820914157422,149,0.7020134182659582
time_split,primary,May-Aug,lag_yield_only,LogisticRegression,low_yield_risk,classification,F1,0.1590909090909091,149,0.7020134182659582
time_split,primary,May-Aug,lag_yield_only,LogisticRegression,low_yield_risk,classification,Recall,0.25925925925925924,149,0.7020134182659582
time_split,primary,May-Aug,lag_yield_only,LogisticRegression,low_yield_risk,classification,Precision,0.11475409836065574,149,0.7020134182659582
time_split,primary,May-Aug,lag_yield_only,LogisticRegression,low_yield_risk,classification,Accuracy,0.5033557046979866,149,0.7020134182659582
time_split,primary,May-Aug,lag_yield_only,LightGBMClassifier,low_yield_risk,classification,ROC_AUC,0.5159380692167578,149,0.14396876280553744
time_split,primary,May-Aug,lag_yield_only,LightGBMClassifier,low_yield_risk,classification,PR_AUC,0.19735555692658768,149,0.14396876280553744
time_split,primary,May-Aug,lag_yield_only,LightGBMClassifier,low_yield_risk,classification,Brier,0.16723103493944663,149,0.14396876280553744
time_split,primary,May-Aug,lag_yield_only,LightGBMClassifier,low_yield_risk,classification,F1,0.05555555555555555,149,0.14396876280553744
time_split,primary,May-Aug,lag_yield_only,LightGBMClassifier,low_yield_risk,classification,Recall,0.037037037037037035,149,0.14396876280553744
time_split,primary,May-Aug,lag_yield_only,LightGBMClassifier,low_yield_risk,classification,Precision,0.1111111111111111,149,0.14396876280553744
time_split,primary,May-Aug,lag_yield_only,LightGBMClassifier,low_yield_risk,classification,Accuracy,0.7718120805369127,149,0.14396876280553744
time_split,primary,May-Aug,lag_yield_only,CatBoostClassifier,low_yield_risk,classification,ROC_AUC,0.45780206435944143,149,0.30098005616246026
time_split,primary,May-Aug,lag_yield_only,CatBoostClassifier,low_yield_risk,classification,PR_AUC,0.17206859020764886,149,0.30098005616246026
time_split,primary,May-Aug,lag_yield_only,CatBoostClassifier,low_yield_risk,classification,Brier,0.15885245337448806,149,0.30098005616246026
time_split,primary,May-Aug,lag_yield_only,CatBoostClassifier,low_yield_risk,classification,F1,0.05555555555555555,149,0.30098005616246026
time_split,primary,May-Aug,lag_yield_only,CatBoostClassifier,low_yield_risk,classification,Recall,0.037037037037037035,149,0.30098005616246026
time_split,primary,May-Aug,lag_yield_only,CatBoostClassifier,low_yield_risk,classification,Precision,0.1111111111111111,149,0.30098005616246026
time_split,primary,May-Aug,lag_yield_only,CatBoostClassifier,low_yield_risk,classification,Accuracy,0.7718120805369127,149,0.30098005616246026
